date,PageViews,Artist,search_term,Language
2015-05-03,15,Gus Viseur,Gus_Viseur,en
2015-05-02,15,Gus Viseur,Gus_Viseur,en
2015-05-01,7,Gus Viseur,Gus_Viseur,en
2015-05-07,13,Gus Viseur,Gus_Viseur,en
2015-05-06,20,Gus Viseur,Gus_Viseur,en
2015-05-05,11,Gus Viseur,Gus_Viseur,en
2015-05-04,17,Gus Viseur,Gus_Viseur,en
2015-05-21,7,Gus Viseur,Gus_Viseur,en
2015-05-20,18,Gus Viseur,Gus_Viseur,en
2015-05-09,7,Gus Viseur,Gus_Viseur,en
2015-05-08,11,Gus Viseur,Gus_Viseur,en
2015-05-25,12,Gus Viseur,Gus_Viseur,en
2015-05-24,28,Gus Viseur,Gus_Viseur,en
2015-05-27,5,Gus Viseur,Gus_Viseur,en
2015-05-26,12,Gus Viseur,Gus_Viseur,en
2015-05-28,9,Gus Viseur,Gus_Viseur,en
2015-05-23,12,Gus Viseur,Gus_Viseur,en
2015-05-22,17,Gus Viseur,Gus_Viseur,en
2015-05-18,15,Gus Viseur,Gus_Viseur,en
2015-05-19,13,Gus Viseur,Gus_Viseur,en
2015-05-14,36,Gus Viseur,Gus_Viseur,en
2015-05-15,47,Gus Viseur,Gus_Viseur,en
2015-05-16,13,Gus Viseur,Gus_Viseur,en
2015-05-31,9,Gus Viseur,Gus_Viseur,en
2015-05-10,7,Gus Viseur,Gus_Viseur,en
2015-05-11,25,Gus Viseur,Gus_Viseur,en
2015-05-17,14,Gus Viseur,Gus_Viseur,en
2015-05-13,14,Gus Viseur,Gus_Viseur,en
2015-05-12,9,Gus Viseur,Gus_Viseur,en
2015-05-30,26,Gus Viseur,Gus_Viseur,en
2015-05-29,8,Gus Viseur,Gus_Viseur,en
2015-05-03,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-02,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-01,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-07,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-06,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-05,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-04,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-21,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-20,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-09,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-08,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-25,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-24,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-27,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-26,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-28,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-23,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-22,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-18,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-19,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-14,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-15,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-16,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-31,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-10,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-11,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-17,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-13,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-12,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-30,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-29,0,Empire Strikes Back (Film Score),Empire_Strikes_Back_(Film_Score),en
2015-05-03,0,Saul Viera,Saul_Viera,en
2015-05-02,0,Saul Viera,Saul_Viera,en
2015-05-01,0,Saul Viera,Saul_Viera,en
2015-05-07,0,Saul Viera,Saul_Viera,en
2015-05-06,0,Saul Viera,Saul_Viera,en
2015-05-05,1,Saul Viera,Saul_Viera,en
2015-05-04,0,Saul Viera,Saul_Viera,en
2015-05-21,0,Saul Viera,Saul_Viera,en
2015-05-20,0,Saul Viera,Saul_Viera,en
2015-05-09,0,Saul Viera,Saul_Viera,en
2015-05-08,0,Saul Viera,Saul_Viera,en
2015-05-25,0,Saul Viera,Saul_Viera,en
2015-05-24,0,Saul Viera,Saul_Viera,en
2015-05-27,0,Saul Viera,Saul_Viera,en
2015-05-26,0,Saul Viera,Saul_Viera,en
2015-05-28,0,Saul Viera,Saul_Viera,en
2015-05-23,0,Saul Viera,Saul_Viera,en
2015-05-22,0,Saul Viera,Saul_Viera,en
2015-05-18,2,Saul Viera,Saul_Viera,en
2015-05-19,0,Saul Viera,Saul_Viera,en
2015-05-14,1,Saul Viera,Saul_Viera,en
2015-05-15,0,Saul Viera,Saul_Viera,en
2015-05-16,0,Saul Viera,Saul_Viera,en
2015-05-31,0,Saul Viera,Saul_Viera,en
2015-05-10,0,Saul Viera,Saul_Viera,en
2015-05-11,0,Saul Viera,Saul_Viera,en
2015-05-17,0,Saul Viera,Saul_Viera,en
2015-05-13,0,Saul Viera,Saul_Viera,en
2015-05-12,0,Saul Viera,Saul_Viera,en
2015-05-30,0,Saul Viera,Saul_Viera,en
2015-05-29,0,Saul Viera,Saul_Viera,en
2015-05-03,31,Romantics,Romantics,en
2015-05-02,21,Romantics,Romantics,en
2015-05-01,28,Romantics,Romantics,en
2015-05-07,36,Romantics,Romantics,en
2015-05-06,19,Romantics,Romantics,en
2015-05-05,38,Romantics,Romantics,en
2015-05-04,46,Romantics,Romantics,en
2015-05-21,37,Romantics,Romantics,en
2015-05-20,43,Romantics,Romantics,en
2015-05-09,31,Romantics,Romantics,en
2015-05-08,36,Romantics,Romantics,en
2015-05-25,28,Romantics,Romantics,en
2015-05-24,64,Romantics,Romantics,en
2015-05-27,23,Romantics,Romantics,en
2015-05-26,34,Romantics,Romantics,en
2015-05-28,28,Romantics,Romantics,en
2015-05-23,20,Romantics,Romantics,en
2015-05-22,23,Romantics,Romantics,en
2015-05-18,28,Romantics,Romantics,en
2015-05-19,21,Romantics,Romantics,en
2015-05-14,28,Romantics,Romantics,en
2015-05-15,26,Romantics,Romantics,en
2015-05-16,31,Romantics,Romantics,en
2015-05-31,30,Romantics,Romantics,en
2015-05-10,26,Romantics,Romantics,en
2015-05-11,39,Romantics,Romantics,en
2015-05-17,34,Romantics,Romantics,en
2015-05-13,29,Romantics,Romantics,en
2015-05-12,35,Romantics,Romantics,en
2015-05-30,27,Romantics,Romantics,en
2015-05-29,22,Romantics,Romantics,en
2015-05-03,0,Will Talk,Will_Talk,en
2015-05-02,0,Will Talk,Will_Talk,en
2015-05-01,0,Will Talk,Will_Talk,en
2015-05-07,0,Will Talk,Will_Talk,en
2015-05-06,0,Will Talk,Will_Talk,en
2015-05-05,0,Will Talk,Will_Talk,en
2015-05-04,0,Will Talk,Will_Talk,en
2015-05-21,0,Will Talk,Will_Talk,en
2015-05-20,0,Will Talk,Will_Talk,en
2015-05-09,0,Will Talk,Will_Talk,en
2015-05-08,0,Will Talk,Will_Talk,en
2015-05-25,0,Will Talk,Will_Talk,en
2015-05-24,0,Will Talk,Will_Talk,en
2015-05-27,1,Will Talk,Will_Talk,en
2015-05-26,0,Will Talk,Will_Talk,en
2015-05-28,0,Will Talk,Will_Talk,en
2015-05-23,0,Will Talk,Will_Talk,en
2015-05-22,0,Will Talk,Will_Talk,en
2015-05-18,0,Will Talk,Will_Talk,en
2015-05-19,0,Will Talk,Will_Talk,en
2015-05-14,0,Will Talk,Will_Talk,en
2015-05-15,0,Will Talk,Will_Talk,en
2015-05-16,1,Will Talk,Will_Talk,en
2015-05-31,0,Will Talk,Will_Talk,en
2015-05-10,0,Will Talk,Will_Talk,en
2015-05-11,0,Will Talk,Will_Talk,en
2015-05-17,0,Will Talk,Will_Talk,en
2015-05-13,0,Will Talk,Will_Talk,en
2015-05-12,0,Will Talk,Will_Talk,en
2015-05-30,1,Will Talk,Will_Talk,en
2015-05-29,0,Will Talk,Will_Talk,en
2015-05-03,579,Neil Sedaka,Neil_Sedaka,en
2015-05-02,561,Neil Sedaka,Neil_Sedaka,en
2015-05-01,523,Neil Sedaka,Neil_Sedaka,en
2015-05-07,550,Neil Sedaka,Neil_Sedaka,en
2015-05-06,484,Neil Sedaka,Neil_Sedaka,en
2015-05-05,540,Neil Sedaka,Neil_Sedaka,en
2015-05-04,567,Neil Sedaka,Neil_Sedaka,en
2015-05-21,557,Neil Sedaka,Neil_Sedaka,en
2015-05-20,506,Neil Sedaka,Neil_Sedaka,en
2015-05-09,548,Neil Sedaka,Neil_Sedaka,en
2015-05-08,473,Neil Sedaka,Neil_Sedaka,en
2015-05-25,481,Neil Sedaka,Neil_Sedaka,en
2015-05-24,1024,Neil Sedaka,Neil_Sedaka,en
2015-05-27,484,Neil Sedaka,Neil_Sedaka,en
2015-05-26,578,Neil Sedaka,Neil_Sedaka,en
2015-05-28,426,Neil Sedaka,Neil_Sedaka,en
2015-05-23,568,Neil Sedaka,Neil_Sedaka,en
2015-05-22,512,Neil Sedaka,Neil_Sedaka,en
2015-05-18,632,Neil Sedaka,Neil_Sedaka,en
2015-05-19,516,Neil Sedaka,Neil_Sedaka,en
2015-05-14,546,Neil Sedaka,Neil_Sedaka,en
2015-05-15,479,Neil Sedaka,Neil_Sedaka,en
2015-05-16,550,Neil Sedaka,Neil_Sedaka,en
2015-05-31,548,Neil Sedaka,Neil_Sedaka,en
2015-05-10,491,Neil Sedaka,Neil_Sedaka,en
2015-05-11,774,Neil Sedaka,Neil_Sedaka,en
2015-05-17,515,Neil Sedaka,Neil_Sedaka,en
2015-05-13,518,Neil Sedaka,Neil_Sedaka,en
2015-05-12,583,Neil Sedaka,Neil_Sedaka,en
2015-05-30,461,Neil Sedaka,Neil_Sedaka,en
2015-05-29,448,Neil Sedaka,Neil_Sedaka,en
2015-05-03,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-02,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-01,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-07,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-06,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-05,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-04,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-21,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-20,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-09,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-08,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-25,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-24,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-27,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-26,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-28,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-23,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-22,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-18,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-19,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-14,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-15,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-16,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-31,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-10,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-11,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-17,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-13,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-12,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-30,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-29,0,BOOTIK & Silvertongue,BOOTIK_&_Silvertongue,en
2015-05-03,191,Clint Black,Clint_Black,en
2015-05-02,213,Clint Black,Clint_Black,en
2015-05-01,256,Clint Black,Clint_Black,en
2015-05-07,270,Clint Black,Clint_Black,en
2015-05-06,214,Clint Black,Clint_Black,en
2015-05-05,307,Clint Black,Clint_Black,en
2015-05-04,242,Clint Black,Clint_Black,en
2015-05-21,269,Clint Black,Clint_Black,en
2015-05-20,236,Clint Black,Clint_Black,en
2015-05-09,190,Clint Black,Clint_Black,en
2015-05-08,263,Clint Black,Clint_Black,en
2015-05-25,291,Clint Black,Clint_Black,en
2015-05-24,402,Clint Black,Clint_Black,en
2015-05-27,227,Clint Black,Clint_Black,en
2015-05-26,251,Clint Black,Clint_Black,en
2015-05-28,234,Clint Black,Clint_Black,en
2015-05-23,233,Clint Black,Clint_Black,en
2015-05-22,248,Clint Black,Clint_Black,en
2015-05-18,381,Clint Black,Clint_Black,en
2015-05-19,277,Clint Black,Clint_Black,en
2015-05-14,239,Clint Black,Clint_Black,en
2015-05-15,243,Clint Black,Clint_Black,en
2015-05-16,2885,Clint Black,Clint_Black,en
2015-05-31,199,Clint Black,Clint_Black,en
2015-05-10,337,Clint Black,Clint_Black,en
2015-05-11,280,Clint Black,Clint_Black,en
2015-05-17,448,Clint Black,Clint_Black,en
2015-05-13,215,Clint Black,Clint_Black,en
2015-05-12,305,Clint Black,Clint_Black,en
2015-05-30,204,Clint Black,Clint_Black,en
2015-05-29,224,Clint Black,Clint_Black,en
2015-05-03,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-02,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-01,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-07,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-06,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-05,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-04,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-21,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-20,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-09,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-08,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-25,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-24,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-27,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-26,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-28,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-23,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-22,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-18,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-19,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-14,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-15,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-16,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-31,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-10,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-11,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-17,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-13,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-12,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-30,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-29,0,Tamborazo Los Originales De Jerez Zacatecas,Tamborazo_Los_Originales_De_Jerez_Zacatecas,en
2015-05-03,184,C+C Music Factory,C+C_Music_Factory,en
2015-05-02,154,C+C Music Factory,C+C_Music_Factory,en
2015-05-01,294,C+C Music Factory,C+C_Music_Factory,en
2015-05-07,265,C+C Music Factory,C+C_Music_Factory,en
2015-05-06,254,C+C Music Factory,C+C_Music_Factory,en
2015-05-05,282,C+C Music Factory,C+C_Music_Factory,en
2015-05-04,210,C+C Music Factory,C+C_Music_Factory,en
2015-05-21,230,C+C Music Factory,C+C_Music_Factory,en
2015-05-20,242,C+C Music Factory,C+C_Music_Factory,en
2015-05-09,214,C+C Music Factory,C+C_Music_Factory,en
2015-05-08,268,C+C Music Factory,C+C_Music_Factory,en
2015-05-25,200,C+C Music Factory,C+C_Music_Factory,en
2015-05-24,376,C+C Music Factory,C+C_Music_Factory,en
2015-05-27,241,C+C Music Factory,C+C_Music_Factory,en
2015-05-26,238,C+C Music Factory,C+C_Music_Factory,en
2015-05-28,248,C+C Music Factory,C+C_Music_Factory,en
2015-05-23,210,C+C Music Factory,C+C_Music_Factory,en
2015-05-22,310,C+C Music Factory,C+C_Music_Factory,en
2015-05-18,220,C+C Music Factory,C+C_Music_Factory,en
2015-05-19,417,C+C Music Factory,C+C_Music_Factory,en
2015-05-14,248,C+C Music Factory,C+C_Music_Factory,en
2015-05-15,247,C+C Music Factory,C+C_Music_Factory,en
2015-05-16,210,C+C Music Factory,C+C_Music_Factory,en
2015-05-31,189,C+C Music Factory,C+C_Music_Factory,en
2015-05-10,181,C+C Music Factory,C+C_Music_Factory,en
2015-05-11,224,C+C Music Factory,C+C_Music_Factory,en
2015-05-17,205,C+C Music Factory,C+C_Music_Factory,en
2015-05-13,229,C+C Music Factory,C+C_Music_Factory,en
2015-05-12,210,C+C Music Factory,C+C_Music_Factory,en
2015-05-30,225,C+C Music Factory,C+C_Music_Factory,en
2015-05-29,238,C+C Music Factory,C+C_Music_Factory,en
2015-05-03,2277,Shawn Mendes,Shawn_Mendes,en
2015-05-02,2336,Shawn Mendes,Shawn_Mendes,en
2015-05-01,3231,Shawn Mendes,Shawn_Mendes,en
2015-05-07,2182,Shawn Mendes,Shawn_Mendes,en
2015-05-06,2478,Shawn Mendes,Shawn_Mendes,en
2015-05-05,2368,Shawn Mendes,Shawn_Mendes,en
2015-05-04,2393,Shawn Mendes,Shawn_Mendes,en
2015-05-21,2156,Shawn Mendes,Shawn_Mendes,en
2015-05-20,2513,Shawn Mendes,Shawn_Mendes,en
2015-05-09,1697,Shawn Mendes,Shawn_Mendes,en
2015-05-08,2084,Shawn Mendes,Shawn_Mendes,en
2015-05-25,1746,Shawn Mendes,Shawn_Mendes,en
2015-05-24,3306,Shawn Mendes,Shawn_Mendes,en
2015-05-27,1916,Shawn Mendes,Shawn_Mendes,en
2015-05-26,1993,Shawn Mendes,Shawn_Mendes,en
2015-05-28,1887,Shawn Mendes,Shawn_Mendes,en
2015-05-23,1611,Shawn Mendes,Shawn_Mendes,en
2015-05-22,1842,Shawn Mendes,Shawn_Mendes,en
2015-05-18,2001,Shawn Mendes,Shawn_Mendes,en
2015-05-19,2311,Shawn Mendes,Shawn_Mendes,en
2015-05-14,1862,Shawn Mendes,Shawn_Mendes,en
2015-05-15,1793,Shawn Mendes,Shawn_Mendes,en
2015-05-16,1567,Shawn Mendes,Shawn_Mendes,en
2015-05-31,1676,Shawn Mendes,Shawn_Mendes,en
2015-05-10,1731,Shawn Mendes,Shawn_Mendes,en
2015-05-11,1940,Shawn Mendes,Shawn_Mendes,en
2015-05-17,1586,Shawn Mendes,Shawn_Mendes,en
2015-05-13,2051,Shawn Mendes,Shawn_Mendes,en
2015-05-12,2034,Shawn Mendes,Shawn_Mendes,en
2015-05-30,1412,Shawn Mendes,Shawn_Mendes,en
2015-05-29,1545,Shawn Mendes,Shawn_Mendes,en
2015-05-03,12,Nightcore,Nightcore,en
2015-05-02,9,Nightcore,Nightcore,en
2015-05-01,6,Nightcore,Nightcore,en
2015-05-07,12,Nightcore,Nightcore,en
2015-05-06,7,Nightcore,Nightcore,en
2015-05-05,9,Nightcore,Nightcore,en
2015-05-04,9,Nightcore,Nightcore,en
2015-05-21,7,Nightcore,Nightcore,en
2015-05-20,4,Nightcore,Nightcore,en
2015-05-09,8,Nightcore,Nightcore,en
2015-05-08,9,Nightcore,Nightcore,en
2015-05-25,1,Nightcore,Nightcore,en
2015-05-24,42,Nightcore,Nightcore,en
2015-05-27,36,Nightcore,Nightcore,en
2015-05-26,4,Nightcore,Nightcore,en
2015-05-28,14,Nightcore,Nightcore,en
2015-05-23,51,Nightcore,Nightcore,en
2015-05-22,152,Nightcore,Nightcore,en
2015-05-18,36,Nightcore,Nightcore,en
2015-05-19,62,Nightcore,Nightcore,en
2015-05-14,16,Nightcore,Nightcore,en
2015-05-15,62,Nightcore,Nightcore,en
2015-05-16,9,Nightcore,Nightcore,en
2015-05-31,9,Nightcore,Nightcore,en
2015-05-10,4,Nightcore,Nightcore,en
2015-05-11,5,Nightcore,Nightcore,en
2015-05-17,57,Nightcore,Nightcore,en
2015-05-13,9,Nightcore,Nightcore,en
2015-05-12,8,Nightcore,Nightcore,en
2015-05-30,9,Nightcore,Nightcore,en
2015-05-29,5,Nightcore,Nightcore,en
2015-05-03,9,Holly Brook,Holly_Brook,en
2015-05-02,10,Holly Brook,Holly_Brook,en
2015-05-01,16,Holly Brook,Holly_Brook,en
2015-05-07,13,Holly Brook,Holly_Brook,en
2015-05-06,16,Holly Brook,Holly_Brook,en
2015-05-05,12,Holly Brook,Holly_Brook,en
2015-05-04,15,Holly Brook,Holly_Brook,en
2015-05-21,10,Holly Brook,Holly_Brook,en
2015-05-20,15,Holly Brook,Holly_Brook,en
2015-05-09,15,Holly Brook,Holly_Brook,en
2015-05-08,10,Holly Brook,Holly_Brook,en
2015-05-25,8,Holly Brook,Holly_Brook,en
2015-05-24,18,Holly Brook,Holly_Brook,en
2015-05-27,17,Holly Brook,Holly_Brook,en
2015-05-26,17,Holly Brook,Holly_Brook,en
2015-05-28,6,Holly Brook,Holly_Brook,en
2015-05-23,8,Holly Brook,Holly_Brook,en
2015-05-22,14,Holly Brook,Holly_Brook,en
2015-05-18,11,Holly Brook,Holly_Brook,en
2015-05-19,19,Holly Brook,Holly_Brook,en
2015-05-14,5,Holly Brook,Holly_Brook,en
2015-05-15,12,Holly Brook,Holly_Brook,en
2015-05-16,7,Holly Brook,Holly_Brook,en
2015-05-31,11,Holly Brook,Holly_Brook,en
2015-05-10,9,Holly Brook,Holly_Brook,en
2015-05-11,18,Holly Brook,Holly_Brook,en
2015-05-17,18,Holly Brook,Holly_Brook,en
2015-05-13,14,Holly Brook,Holly_Brook,en
2015-05-12,14,Holly Brook,Holly_Brook,en
2015-05-30,13,Holly Brook,Holly_Brook,en
2015-05-29,18,Holly Brook,Holly_Brook,en
2015-05-03,16,Chatham County Line,Chatham_County_Line,en
2015-05-02,16,Chatham County Line,Chatham_County_Line,en
2015-05-01,25,Chatham County Line,Chatham_County_Line,en
2015-05-07,15,Chatham County Line,Chatham_County_Line,en
2015-05-06,12,Chatham County Line,Chatham_County_Line,en
2015-05-05,16,Chatham County Line,Chatham_County_Line,en
2015-05-04,21,Chatham County Line,Chatham_County_Line,en
2015-05-21,22,Chatham County Line,Chatham_County_Line,en
2015-05-20,18,Chatham County Line,Chatham_County_Line,en
2015-05-09,19,Chatham County Line,Chatham_County_Line,en
2015-05-08,17,Chatham County Line,Chatham_County_Line,en
2015-05-25,25,Chatham County Line,Chatham_County_Line,en
2015-05-24,18,Chatham County Line,Chatham_County_Line,en
2015-05-27,14,Chatham County Line,Chatham_County_Line,en
2015-05-26,15,Chatham County Line,Chatham_County_Line,en
2015-05-28,25,Chatham County Line,Chatham_County_Line,en
2015-05-23,19,Chatham County Line,Chatham_County_Line,en
2015-05-22,26,Chatham County Line,Chatham_County_Line,en
2015-05-18,29,Chatham County Line,Chatham_County_Line,en
2015-05-19,21,Chatham County Line,Chatham_County_Line,en
2015-05-14,17,Chatham County Line,Chatham_County_Line,en
2015-05-15,25,Chatham County Line,Chatham_County_Line,en
2015-05-16,14,Chatham County Line,Chatham_County_Line,en
2015-05-31,11,Chatham County Line,Chatham_County_Line,en
2015-05-10,12,Chatham County Line,Chatham_County_Line,en
2015-05-11,18,Chatham County Line,Chatham_County_Line,en
2015-05-17,13,Chatham County Line,Chatham_County_Line,en
2015-05-13,21,Chatham County Line,Chatham_County_Line,en
2015-05-12,14,Chatham County Line,Chatham_County_Line,en
2015-05-30,14,Chatham County Line,Chatham_County_Line,en
2015-05-29,10,Chatham County Line,Chatham_County_Line,en
2015-05-03,14,Suzanne Doucet,Suzanne_Doucet,en
2015-05-02,10,Suzanne Doucet,Suzanne_Doucet,en
2015-05-01,14,Suzanne Doucet,Suzanne_Doucet,en
2015-05-07,8,Suzanne Doucet,Suzanne_Doucet,en
2015-05-06,8,Suzanne Doucet,Suzanne_Doucet,en
2015-05-05,14,Suzanne Doucet,Suzanne_Doucet,en
2015-05-04,12,Suzanne Doucet,Suzanne_Doucet,en
2015-05-21,15,Suzanne Doucet,Suzanne_Doucet,en
2015-05-20,10,Suzanne Doucet,Suzanne_Doucet,en
