track_id,artist,artist_id,track,track_id,peak,span,span_peak,span10,span40,week_entered,week_peaked
25919,Mariah Carey,1899.0,All I Want For Christmas Is You,25919,21,9,1,0,8,2012-12-23 00:00:00,2013-01-06 00:00:00
6116,Brenda Lee,3854.0,Rockin' Around The Christmas Tree,6116,50,1,1,0,0,2014-01-05 00:00:00,2014-01-05 00:00:00
8465,Colbie Caillat,7896.0,What If,8465,77,1,1,0,0,2011-07-31 00:00:00,2011-07-31 00:00:00
27285,Miranda Lambert,7772.0,Somethin' Bad,27285,19,20,1,0,2,2014-06-08 00:00:00,2014-07-13 00:00:00
567,Adele,8003.0,Skyfall,567,8,20,1,1,6,2012-10-21 00:00:00,2012-10-21 00:00:00
11774,Ed Sheeran,8251.0,Afire Love,11774,37,1,1,0,1,2014-07-06 00:00:00,2014-07-06 00:00:00
24656,Linkin Park,7031.0,Lost In The Echo,24656,95,1,1,0,0,2012-07-15 00:00:00,2012-07-15 00:00:00
6034,Brandy,1683.0,Put It Down,6034,65,14,1,0,0,2012-09-02 00:00:00,2012-11-04 00:00:00
25667,Maejor Ali,8327.0,Lolly,25667,19,4,1,0,1,2013-10-06 00:00:00,2013-10-06 00:00:00
7905,Chris Brown,7750.0,Don't Wake Me Up,7905,10,25,1,1,17,2012-06-10 00:00:00,2012-11-11 00:00:00
30625,Phillip Phillips,8247.0,"Gone, Gone, Gone",30625,24,28,1,0,13,2013-03-24 00:00:00,2013-09-08 00:00:00
23244,Kid Ink,8277.0,Show Me,23244,19,12,1,0,6,2013-10-06 00:00:00,2014-02-09 00:00:00
8882,Craig Morgan,3813.0,This Ain't Nothin',8882,83,13,1,0,0,2010-07-04 00:00:00,2010-09-19 00:00:00
37927,Travie McCoy,8091.0,Billionaire,37927,4,27,2,9,22,2010-04-18 00:00:00,2010-06-27 00:00:00
10714,DJ Drama,8194.0,Oh My,10714,95,3,1,0,0,2011-08-07 00:00:00,2011-08-14 00:00:00
38103,Ty Dolla $ign,8354.0,Paranoid,38103,29,20,1,0,7,2014-01-05 00:00:00,2014-03-16 00:00:00
32400,Rihanna,7472.0,California King Bed,32400,37,14,1,0,1,2011-06-05 00:00:00,2011-08-07 00:00:00
32462,Rita Ora,8242.0,I Will Never Let You Down,32462,77,6,1,0,0,2014-08-17 00:00:00,2014-09-07 00:00:00
25430,Luke Bryan,7913.0,Rain Is A Good Thing,25430,37,20,1,0,3,2010-04-11 00:00:00,2010-08-01 00:00:00
36019,T-Pain,7752.0,5 O'Clock,36019,10,20,2,2,16,2011-10-16 00:00:00,2011-12-25 00:00:00
16256,Glee Cast,8043.0,Beth,16256,72,1,1,0,0,2010-06-13 00:00:00,2010-06-13 00:00:00
150,3OH!3,8008.0,Double Vision,150,87,4,2,0,0,2010-07-04 00:00:00,2010-11-07 00:00:00
32704,Rodney Atkins,2993.0,Farmer's Daughter,32704,47,21,1,0,0,2010-07-04 00:00:00,2010-11-07 00:00:00
2597,B.o.B,8065.0,John Doe,2597,69,5,1,0,0,2014-04-13 00:00:00,2014-05-04 00:00:00
32282,Rick Ross,7809.0,B.M.F. (Blowin' Money Fast),32282,60,16,1,0,0,2010-07-25 00:00:00,2010-08-29 00:00:00
2481,Avicii,8203.0,You Make Me,2481,85,1,1,0,0,2013-10-06 00:00:00,2013-10-06 00:00:00
16205,Glee Cast,8043.0,Poker Face,16205,20,4,1,0,1,2010-06-06 00:00:00,2010-06-13 00:00:00
1106,Alison Gold,8334.0,Chinese Food,1106,29,1,1,0,1,2013-11-03 00:00:00,2013-11-03 00:00:00
38121,Tyga,7969.0,Still Got It,38121,89,1,1,0,0,2011-10-30 00:00:00,2011-10-30 00:00:00
22533,Justin Timberlake,7675.0,Mirrors,22533,2,20,1,11,16,2013-03-03 00:00:00,2013-06-16 00:00:00
16240,Glee Cast,8043.0,Baby One More Time,16240,54,1,1,0,0,2010-10-17 00:00:00,2010-10-17 00:00:00
28242,New Boyz,8079.0,Break My Bank,28242,68,11,1,0,0,2010-08-01 00:00:00,2010-09-19 00:00:00
7624,Charlie Worsham,8322.0,Could It Be,7624,94,2,1,0,0,2013-09-29 00:00:00,2013-10-06 00:00:00
39872,Zac Brown Band,8001.0,Goodbye In Her Eyes,39872,48,20,1,0,0,2012-10-28 00:00:00,2012-12-23 00:00:00
22582,k.d. lang,3799.0,Hallelujah (Vancouver Winter 2010 Version),22582,61,1,1,0,0,2010-03-07 00:00:00,2010-03-07 00:00:00
25594,Macklemore,8233.0,Can't Hold Us,25594,1,27,5,17,23,2013-02-17 00:00:00,2013-05-19 00:00:00
19550,Jake Owen,7829.0,What We Ain't Got,19550,89,11,3,0,0,2015-01-18 00:00:00,2015-02-15 00:00:00
16236,Glee Cast,8043.0,I'm A Slave 4 U,16236,52,1,1,0,0,2010-10-17 00:00:00,2010-10-17 00:00:00
38118,Tyga,7969.0,Mutha***** Up,38118,74,1,1,0,0,2012-03-11 00:00:00,2012-03-11 00:00:00
38386,Vance Joy,8395.0,Riptide,38386,30,54,2,0,18,2014-07-13 00:00:00,2015-02-01 00:00:00
16253,Glee Cast,8043.0,"Hello, I Love You",16253,66,1,1,0,0,2010-05-02 00:00:00,2010-05-02 00:00:00
22496,Justin Bieber,8047.0,Boyfriend,22496,2,19,1,12,16,2012-04-15 00:00:00,2012-04-15 00:00:00
11776,Ed Sheeran,8251.0,The A Team,11776,16,33,1,0,17,2012-07-29 00:00:00,2013-01-13 00:00:00
22758,Katy Perry,7961.0,Last Friday Night (T.G.I.F.),22758,1,20,2,12,18,2010-09-12 00:00:00,2011-08-28 00:00:00
37820,Tove Lo,8388.0,Talking Body,37820,46,7,1,0,0,2015-02-15 00:00:00,2015-03-22 00:00:00
24457,Lifehouse,7029.0,Between The Raindrops,24457,79,2,1,0,0,2012-09-30 00:00:00,2012-09-30 00:00:00
15120,French Montana,8236.0,Freaks,15120,77,7,1,0,0,2013-03-31 00:00:00,2013-03-31 00:00:00
16189,Glee Cast,8043.0,Im The Only One,16189,86,1,1,0,0,2011-12-18 00:00:00,2011-12-18 00:00:00
1941,Ariana Grande,8287.0,Best Mistake,1941,49,2,1,0,0,2014-08-31 00:00:00,2014-08-31 00:00:00
26186,Martin Garrix,8328.0,Animals,26186,23,28,1,0,7,2013-10-06 00:00:00,2014-04-06 00:00:00
16165,Glee Cast,8043.0,Somebody To Love,16165,62,1,1,0,0,2011-03-06 00:00:00,2011-03-06 00:00:00
33511,Sage The Gemini,8306.0,Gas Pedal,33511,29,25,1,0,11,2013-08-11 00:00:00,2013-09-08 00:00:00
28425,Nicki Minaj,8134.0,Moment 4 Life,28425,13,23,1,0,16,2011-01-02 00:00:00,2011-03-20 00:00:00
23657,Lady Antebellum,7945.0,Hello World,23657,58,19,1,0,0,2010-11-28 00:00:00,2011-02-06 00:00:00
22487,Justin Bieber,8047.0,Recovery,22487,41,1,1,0,0,2013-11-17 00:00:00,2013-11-17 00:00:00
20236,Jennifer Lopez,7075.0,I Luv Ya Papi,20236,77,2,1,0,0,2014-03-30 00:00:00,2014-04-06 00:00:00
16873,Greg Bates,8204.0,Did It For The Girl,16873,66,16,1,0,0,2012-10-07 00:00:00,2012-12-23 00:00:00
11324,Drake,8036.0,The Language,11324,51,20,1,0,0,2013-10-13 00:00:00,2013-10-13 00:00:00
16267,Glee Cast,8043.0,Like A Virgin,16267,87,1,1,0,0,2010-05-09 00:00:00,2010-05-09 00:00:00
7898,Chris Brown,7750.0,Loyal,7898,9,30,1,2,23,2014-02-02 00:00:00,2014-05-04 00:00:00
20009,Javier Colon,8167.0,Fix You,20009,52,2,1,0,0,2011-07-10 00:00:00,2011-07-10 00:00:00
6459,Bruno Mars,8130.0,Gorilla,6459,22,16,2,0,7,2013-09-15 00:00:00,2013-11-03 00:00:00
22568,K. Michelle,8332.0,V.S.O.P.,22568,89,4,1,0,0,2013-10-27 00:00:00,2013-11-03 00:00:00
16743,Gotye,8217.0,Somebody That I Used To Know,16743,1,37,5,11,22,2012-01-22 00:00:00,2012-04-29 00:00:00
18267,Hillsong United,8363.0,Oceans (Where Feet May Fail),18267,83,13,1,0,0,2014-02-02 00:00:00,2014-03-16 00:00:00
8455,Cobra Starship,8039.0,You Make Me Feel,8455,7,29,1,9,27,2011-07-31 00:00:00,2011-10-02 00:00:00
23963,Lee DeWyze,8116.0,Beautiful Day,23963,24,2,1,0,1,2010-06-13 00:00:00,2010-06-13 00:00:00
8032,Christina Perri,8140.0,A Thousand Years (Part 2),8032,53,3,1,0,0,2012-12-02 00:00:00,2012-12-09 00:00:00
5026,Blake Shelton,7303.0,Neon Light,5026,43,8,1,0,0,2014-09-07 00:00:00,2014-10-19 00:00:00
36051,T.I.,5921.0,I'm Flexin',36051,66,1,1,0,0,2011-10-23 00:00:00,2011-10-23 00:00:00
36952,Tim McGraw,4257.0,Felt Good On My Lips,36952,26,20,1,0,4,2010-11-21 00:00:00,2010-11-21 00:00:00
10141,Dia Frampton,8166.0,Heartless,10141,57,4,1,0,0,2011-06-26 00:00:00,2011-07-03 00:00:00
2601,B.o.B,8065.0,I Am The Champion,2601,85,1,1,0,0,2011-01-09 00:00:00,2011-01-09 00:00:00
22412,Juicy J,8223.0,Bandz A Make Her Dance,22412,29,19,1,0,8,2012-09-30 00:00:00,2012-12-16 00:00:00
27035,Miguel,8133.0,How Many Drinks?,27035,69,20,1,0,0,2013-05-05 00:00:00,2013-07-21 00:00:00
16233,Glee Cast,8043.0,Don't Go Breaking My Heart,16233,50,1,1,0,0,2010-10-31 00:00:00,2010-10-31 00:00:00
22488,Justin Bieber,8047.0,Roller Coaster,22488,47,1,1,0,0,2013-12-15 00:00:00,2013-12-15 00:00:00
11347,Drake,8036.0,Miss Me,11347,15,20,1,0,4,2010-06-20 00:00:00,2010-06-20 00:00:00
1042,Alexandra Stan,8194.0,Mr. Saxobeat,1042,21,20,1,0,13,2011-07-31 00:00:00,2011-10-30 00:00:00
22629,Kanye West,6675.0,Black Skinhead,22629,69,4,1,0,0,2013-07-07 00:00:00,2013-07-07 00:00:00
37064,Tinashe,8386.0,2 On,37064,24,23,1,0,16,2014-05-25 00:00:00,2014-08-10 00:00:00
18516,Hozier,8406.0,Take Me To Church,18516,49,9,1,0,0,2014-08-31 00:00:00,2014-10-26 00:00:00
28356,Nick Jonas,8076.0,Chains,28356,20,7,1,0,3,2015-02-15 00:00:00,2015-03-22 00:00:00
5990,Brad Paisley,7261.0,Remind Me,5990,17,20,1,0,14,2011-06-26 00:00:00,2011-08-28 00:00:00
16215,Glee Cast,8043.0,"Hey, Soul Sister",16215,29,1,1,0,1,2010-12-19 00:00:00,2010-12-19 00:00:00
28876,OneRepublic,7929.0,Secrets,28876,21,26,1,0,19,2010-06-27 00:00:00,2010-10-24 00:00:00
34137,Selena Gomez,8014.0,The Heart Wants What It Wants,34137,6,19,1,1,15,2014-11-23 00:00:00,2014-12-14 00:00:00
34686,Slaughterhouse,8254.0,Throw That,34686,98,1,1,0,0,2012-09-09 00:00:00,2012-09-09 00:00:00
33897,Sara Bareilles,7923.0,Brave,33897,23,34,1,0,19,2013-05-12 00:00:00,2014-02-16 00:00:00
15189,Future,8216.0,Turn On The Lights,15189,50,20,1,0,0,2012-08-26 00:00:00,2012-10-28 00:00:00
25435,Luke Bryan,7913.0,Games,25435,94,1,1,0,0,,
8881,Craig Morgan,3813.0,This Ole Boy,8881,87,9,1,0,0,2012-04-08 00:00:00,2012-04-29 00:00:00
22754,Katy Perry,7961.0,Teenage Dream,22754,1,19,2,14,19,2010-08-08 00:00:00,2010-09-19 00:00:00
16160,Glee Cast,8043.0,Girls Just Want To Have Fun,16160,59,1,1,0,0,2011-12-18 00:00:00,2011-12-18 00:00:00
2768,Band Aid 30,1406.0,Do They Know It's Christmas? (2014),2768,63,1,1,0,0,2014-12-07 00:00:00,2014-12-07 00:00:00
25918,Mariah Carey,1899.0,#Beautiful,25918,15,16,2,0,11,2013-05-26 00:00:00,2013-06-23 00:00:00
8484,Coldplay,7068.0,Major Minus,8484,92,1,1,0,0,2011-07-17 00:00:00,2011-07-17 00:00:00
14083,Foster The People,8169.0,Pumped Up Kicks,14083,3,40,8,14,27,2011-05-15 00:00:00,2011-09-11 00:00:00
26101,Maroon 5,2761.0,Daylight,26101,7,25,1,1,20,2012-12-23 00:00:00,2013-02-24 00:00:00
27286,Miranda Lambert,7772.0,Mama's Broken Heart,27286,20,20,1,0,9,2013-02-10 00:00:00,2013-04-28 00:00:00
16277,Glee Cast,8043.0,Le Jazz Hot,16277,94,1,1,0,0,2010-10-31 00:00:00,2010-10-31 00:00:00
11778,Ed Sheeran,8251.0,Make It Rain,11778,34,2,1,0,1,2014-12-21 00:00:00,2014-12-21 00:00:00
11282,Dr. Dre,2594.0,Kush,11282,34,17,1,0,1,2010-12-05 00:00:00,2010-12-12 00:00:00
3937,Big Sean,8108.0,Marvin & Chardonnay,3937,32,20,1,0,5,2011-08-07 00:00:00,2011-10-09 00:00:00
1944,Ariana Grande,8287.0,Baby I,1944,21,3,1,0,1,2013-08-11 00:00:00,2013-08-11 00:00:00
22498,Justin Bieber,8047.0,Die In Your Arms,22498,17,2,1,0,1,2012-06-17 00:00:00,2012-06-17 00:00:00
5986,Brad Paisley,7261.0,Beat This Summer,5986,46,20,1,0,0,2013-03-24 00:00:00,2013-07-14 00:00:00
1534,Andy Grammer,8178.0,Fine By Me,1534,84,10,2,0,0,2012-04-22 00:00:00,2012-04-29 00:00:00
30624,Phillip Phillips,8247.0,Home,30624,7,23,1,5,19,2012-06-10 00:00:00,2012-12-16 00:00:00
18633,I LOVE MAKONNEN,8410.0,Tuesday,18633,73,3,1,0,0,2014-10-12 00:00:00,2014-10-26 00:00:00
9030,Crystal Bowersox,8110.0,Up To The Mountain,9030,57,1,1,0,0,2010-06-13 00:00:00,2010-06-13 00:00:00
19862,Jana Kramer,8127.0,I Won't Give Up,19862,75,1,1,0,0,2011-02-27 00:00:00,2011-02-27 00:00:00
6055,Brantley Gilbert,8187.0,More Than Miles,6055,73,19,1,0,0,2013-03-17 00:00:00,2013-07-14 00:00:00
13956,Florida Georgia Line,8214.0,Cruise (Remix),13956,4,28,1,14,24,2013-04-21 00:00:00,2013-07-07 00:00:00
16903,Grouplove,8201.0,Tongue Tied,16903,42,20,1,0,0,2011-12-18 00:00:00,2012-08-12 00:00:00
9609,David Guetta,7965.0,Dangerous,9609,56,15,1,0,0,2014-11-09 00:00:00,2014-12-21 00:00:00
8463,Colbie Caillat,7896.0,Brighter Than The Sun,8463,47,25,2,0,0,2011-09-04 00:00:00,2012-02-12 00:00:00
36020,T-Pain,7752.0,Best Love Song,36020,33,20,1,0,2,2011-04-10 00:00:00,2011-04-10 00:00:00
25434,Luke Bryan,7913.0,I See You,25434,41,16,2,0,0,2014-12-14 00:00:00,2015-02-08 00:00:00
34061,Sean Kingston,7900.0,Dumb Love,34061,84,1,1,0,0,2010-09-26 00:00:00,2010-09-26 00:00:00
20054,Jay-Z,6705.0,No Church In The Wild,20054,72,5,1,0,0,2012-02-05 00:00:00,2012-02-26 00:00:00
7910,Chris Brown,7750.0,Yeah 3X,7910,15,24,1,0,19,2010-11-14 00:00:00,2011-01-30 00:00:00
1036,Alex Clare,8209.0,Too Close,1036,7,29,1,6,13,2012-04-08 00:00:00,2012-10-28 00:00:00
32390,Rihanna,7472.0,Loveeeeeee Song,32390,55,20,1,0,0,2013-02-17 00:00:00,2013-03-10 00:00:00
2480,Avicii,8203.0,Wake Me Up!,2480,4,30,6,21,25,2013-07-14 00:00:00,2013-10-06 00:00:00
20008,Javier Colon,8167.0,Stitch By Stitch,20008,17,2,1,0,1,2011-07-17 00:00:00,2011-07-17 00:00:00
36234,Taylor Swift,7850.0,I Almost Do,36234,65,1,1,0,0,2012-11-11 00:00:00,2012-11-11 00:00:00
2479,Avicii,8203.0,The Days,2479,78,1,1,0,0,2014-10-26 00:00:00,2014-10-26 00:00:00
26102,Maroon 5,2761.0,Love Somebody,26102,10,21,2,2,19,2013-06-09 00:00:00,2013-08-18 00:00:00
152,3OH!3,8008.0,I Can Do Anything,152,100,1,1,0,0,2010-07-18 00:00:00,2010-07-18 00:00:00
36229,Taylor Swift,7850.0,Begin Again,36229,7,20,1,1,1,2012-10-14 00:00:00,2012-10-14 00:00:00
23712,Lana Del Rey,8211.0,Ultraviolence,23712,70,1,1,0,0,2014-06-22 00:00:00,2014-06-22 00:00:00
36126,Tamar Braxton,8263.0,All The Way Home,36126,96,1,1,0,0,2013-12-22 00:00:00,2013-12-22 00:00:00
26103,Maroon 5,2761.0,One More Night,26103,1,28,9,20,22,2012-07-08 00:00:00,2012-09-30 00:00:00
11426,Driicky Graham,8218.0,Snap Backs & Tattoos,11426,73,13,1,0,0,2012-07-01 00:00:00,2012-08-05 00:00:00
34207,Shakira,7609.0,Empire,34207,58,12,1,0,0,2014-04-13 00:00:00,2014-04-13 00:00:00
8497,Cole Swindell,8337.0,Ain't Worth The Whiskey,8497,48,11,1,0,0,2015-01-18 00:00:00,2015-03-22 00:00:00
34307,Shawn Mendes,8394.0,Something Big,34307,80,3,1,0,0,2014-11-23 00:00:00,2015-01-18 00:00:00
35538,Steven Tyler,8171.0,(It) Feels So Good,35538,35,4,1,0,1,2011-05-29 00:00:00,2011-05-29 00:00:00
3865,Beyonce,1963.0,Best Thing I Never Had,3865,16,20,1,0,11,2011-06-19 00:00:00,2011-08-14 00:00:00
38308,V.I.C.,7959.0,Wobble Baby Wobble,38308,94,2,2,0,0,2012-01-08 00:00:00,2012-01-08 00:00:00
16195,Glee Cast,8043.0,Do They Know It's Christmas,16195,92,1,1,0,0,2012-01-01 00:00:00,2012-01-01 00:00:00
12285,Eli Young Band,8030.0,Drunk Last Night,12285,41,20,1,0,0,2013-07-14 00:00:00,2013-12-22 00:00:00
12390,Ellie Goulding,8192.0,Explosions,12390,100,1,1,0,0,2014-03-02 00:00:00,2014-03-02 00:00:00
16209,Glee Cast,8043.0,Telephone,16209,23,1,1,0,1,2010-10-10 00:00:00,2010-10-10 00:00:00
22409,Juicy J,8223.0,Shell Shocked,22409,84,2,1,0,0,2014-08-31 00:00:00,2014-08-31 00:00:00
20278,Jeremih,8031.0,Don't Tell 'Em,20278,6,16,1,4,12,2014-07-13 00:00:00,2014-10-26 00:00:00
36024,T-Pain,7752.0,Rap Song,36024,89,1,1,0,0,2010-11-07 00:00:00,2010-11-07 00:00:00
39173,Weird Al Yankovic,6590.0,Word Crimes,39173,39,2,1,0,1,2014-08-03 00:00:00,2014-08-03 00:00:00
17246,Gyptian,8123.0,Hold You (Hold Yuh),17246,77,15,2,0,0,2010-06-06 00:00:00,2010-07-25 00:00:00
27662,Mumford & Sons,8135.0,I Will Wait,27662,12,28,1,0,21,2012-08-26 00:00:00,2013-03-03 00:00:00
32281,Rick Ross,7809.0,9 Piece,32281,61,2,1,0,0,2011-05-29 00:00:00,2011-05-29 00:00:00
16243,Glee Cast,8043.0,"Baby, It's Cold Outside",16243,57,2,1,0,0,2010-12-26 00:00:00,2010-12-26 00:00:00
16136,Glee Cast,8043.0,Blackbird,16136,37,1,1,0,1,2011-04-03 00:00:00,2011-04-03 00:00:00
23711,Lana Del Rey,8211.0,Shades Of Cool,23711,79,1,1,0,0,2014-06-15 00:00:00,2014-06-15 00:00:00
294,A$AP Rocky,8260.0,Long Live A$AP,294,86,1,1,0,0,2013-02-03 00:00:00,2013-02-03 00:00:00
34130,Selena Gomez,8014.0,Round & Round,34130,24,14,1,0,4,2010-07-11 00:00:00,2010-07-11 00:00:00
28851,One Direction,8241.0,Story Of My Life,28851,6,28,1,7,28,2013-11-17 00:00:00,2013-11-17 00:00:00
34497,Shontelle,7995.0,Impossible,34497,13,20,2,0,13,2010-05-09 00:00:00,2010-08-01 00:00:00
37900,Train,7162.0,Drive By,37900,10,36,2,2,29,2012-01-29 00:00:00,2012-05-27 00:00:00
39765,YG,8155.0,Toot It And Boot It,39765,67,11,1,0,0,2010-09-12 00:00:00,2010-10-31 00:00:00
15825,George Strait,5878.0,I Gotta Get To You,15825,70,13,1,0,0,2010-04-04 00:00:00,2010-06-06 00:00:00
26853,Michael Buble,7468.0,It's Beginning To Look A Lot Like Christmas,26853,96,1,1,0,0,2011-12-18 00:00:00,2011-12-18 00:00:00
32903,Ronnie Dunn,8119.0,Bleed Red,32903,62,18,1,0,0,2011-02-27 00:00:00,2011-04-24 00:00:00
18683,Iggy Azalea,8372.0,Black Widow,18683,3,15,2,9,12,2014-07-20 00:00:00,2014-10-19 00:00:00
36225,Taylor Swift,7850.0,Sweeter Than Fiction,36225,34,1,1,0,1,2013-11-10 00:00:00,2013-11-10 00:00:00
13955,Florida Georgia Line,8214.0,Sippin' On Fire,13955,62,1,1,0,0,2014-10-26 00:00:00,2014-10-26 00:00:00
39870,Zac Brown Band,8001.0,Sweet Annie,39870,47,17,1,0,0,2013-11-03 00:00:00,2013-12-29 00:00:00
22752,Katy Perry,7961.0,California Gurls,22752,1,19,6,17,19,2010-05-30 00:00:00,2010-06-20 00:00:00
10128,Dev,8115.0,Bass Down Low,10128,61,12,1,0,0,2010-12-26 00:00:00,2011-02-13 00:00:00
34823,Snoop Dogg,5674.0,Boom,34823,76,4,1,0,0,2011-03-27 00:00:00,2011-03-27 00:00:00
34007,ScHoolboy Q,8338.0,Studio,34007,38,19,2,0,4,2014-06-22 00:00:00,2014-08-10 00:00:00
19957,Jason Aldean,7746.0,Two Night Town,19957,76,1,1,0,0,2014-09-28 00:00:00,2014-09-28 00:00:00
10010,Demi Lovato,7972.0,Really Don't Care,10010,26,18,2,0,10,2013-06-02 00:00:00,2014-08-31 00:00:00
16142,Glee Cast,8043.0,Go Your Own Way,16142,45,1,1,0,0,2011-05-22 00:00:00,2011-05-22 00:00:00
19966,Jason Aldean,7746.0,Night Train,19966,26,20,1,0,8,2012-11-04 00:00:00,2013-10-13 00:00:00
22502,Justin Bieber,8047.0,Right Here,22502,95,1,1,0,0,2012-07-08 00:00:00,2012-07-08 00:00:00
36251,Taylor Swift,7850.0,The Story Of Us,36251,41,12,1,0,0,2010-11-14 00:00:00,2010-11-14 00:00:00
25582,Mac Miller,8177.0,Knock Knock,25582,88,1,1,0,0,2012-01-08 00:00:00,2012-01-08 00:00:00
11327,Drake,8036.0,Too Much,11327,64,1,1,0,0,2013-10-13 00:00:00,2013-10-13 00:00:00
9602,David Guetta,7965.0,Titanium,9602,7,33,2,8,25,2011-08-28 00:00:00,2012-07-22 00:00:00
24484,Lil Jon,7562.0,Bend Ova,24484,92,3,1,0,0,2014-09-28 00:00:00,2014-09-28 00:00:00
7914,Chris Brown,7750.0,No BS,7914,62,18,1,0,0,2010-12-26 00:00:00,2011-02-06 00:00:00
36238,Taylor Swift,7850.0,If This Was A Movie,36238,10,2,1,1,1,2011-11-27 00:00:00,2011-11-27 00:00:00
19972,Jason Aldean,7746.0,Crazy Town,19972,51,17,1,0,0,2010-05-02 00:00:00,2010-07-04 00:00:00
26875,Michael Jackson,6703.0,Slave To The Rhythm,26875,45,1,1,0,0,2014-06-08 00:00:00,2014-06-08 00:00:00
39700,Xenia,8183.0,The Man Who Can't Be Moved,39700,92,1,1,0,0,2011-07-10 00:00:00,2011-07-10 00:00:00
32399,Rihanna,7472.0,Talk That Talk,32399,31,20,1,0,4,2011-12-11 00:00:00,2011-12-11 00:00:00
16199,Glee Cast,8043.0,My Man,16199,94,1,1,0,0,2011-06-05 00:00:00,2011-06-05 00:00:00
28880,OneRepublic,7929.0,I Lived,28880,32,16,1,0,3,2014-12-14 00:00:00,2015-02-01 00:00:00
39430,will.i.am,7915.0,Check It Out,39430,24,15,1,0,5,2010-09-26 00:00:00,2010-11-14 00:00:00
25423,Luke Bryan,7913.0,Buzzkill,25423,74,2,1,0,0,2013-03-24 00:00:00,2013-03-24 00:00:00
3897,Big & Rich,3211.0,That's Why I Pray,3897,82,10,1,0,0,2012-07-29 00:00:00,2012-09-09 00:00:00
22490,Justin Bieber,8047.0,Bad Day,22490,53,1,1,0,0,2013-11-24 00:00:00,2013-11-24 00:00:00
36104,Taio Cruz,8085.0,Break Your Heart,36104,1,29,1,16,26,2010-03-14 00:00:00,2010-03-21 00:00:00
16127,Glee Cast,8043.0,We Are Young,16127,12,3,1,0,1,2011-12-25 00:00:00,2011-12-25 00:00:00
10008,Demi Lovato,7972.0,Heart Attack,10008,10,20,1,1,18,2013-03-17 00:00:00,2013-04-28 00:00:00
16140,Glee Cast,8043.0,"Bills, Bills, Bills",16140,44,2,1,0,0,2011-02-20 00:00:00,2011-02-27 00:00:00
926,Alabama Shakes,8281.0,Hold On,926,93,2,1,0,0,2013-03-03 00:00:00,2013-03-10 00:00:00
31897,Red Hot Chili Peppers,5089.0,The Adventures Of Rain Dance Maggie,31897,38,17,1,0,1,2011-08-07 00:00:00,2011-08-07 00:00:00
7907,Chris Brown,7750.0,Strip,7907,37,20,1,0,4,2011-12-11 00:00:00,2012-04-01 00:00:00
34210,Shakira,7609.0,Waka Waka (This Time For Africa),34210,38,18,1,0,3,2010-06-27 00:00:00,2010-07-04 00:00:00
25426,Luke Bryan,7913.0,I Don't Want This Night To End,25426,22,23,1,0,16,2011-10-16 00:00:00,2011-12-18 00:00:00
16159,Glee Cast,8043.0,For Good,16159,58,1,1,0,0,2011-06-12 00:00:00,2011-06-12 00:00:00
19954,Jason Aldean,7746.0,When She Says Baby,19954,38,19,1,0,3,2013-12-15 00:00:00,2014-03-16 00:00:00
16169,Glee Cast,8043.0,Turning Tables,16169,66,1,1,0,0,2011-05-08 00:00:00,2011-05-08 00:00:00
23076,Kenny Chesney,6686.0,Ain't Back Yet,23076,50,13,1,0,0,2010-03-21 00:00:00,2010-05-09 00:00:00
24486,Lil Jon,7562.0,Outta Your Mind,24486,84,1,1,0,0,2010-07-18 00:00:00,2010-07-18 00:00:00
12912,Enya,2736.0,Only Time,12912,43,1,1,0,0,2013-12-08 00:00:00,2013-12-08 00:00:00
34209,Shakira,7609.0,Loca,34209,32,11,1,0,1,2010-10-24 00:00:00,2010-11-07 00:00:00
32401,Rihanna,7472.0,Man Down,32401,59,14,1,0,0,2011-06-12 00:00:00,2011-07-10 00:00:00
11326,Drake,8036.0,Furthest Thing,11326,56,2,1,0,0,2013-10-13 00:00:00,2013-10-13 00:00:00
22747,Katy Perry,7961.0,Part Of Me,22747,1,19,1,9,19,2012-03-04 00:00:00,2012-03-04 00:00:00
31333,Rae Sremmurd,8404.0,Throw Sum Mo,31333,61,11,1,0,0,2015-01-18 00:00:00,2015-03-22 00:00:00
36853,Three 6 Mafia,7754.0,Feel It,36853,78,2,1,0,0,2010-03-21 00:00:00,2010-03-21 00:00:00
23045,Kendrick Lamar,8226.0,i,23045,39,3,1,0,1,2014-10-12 00:00:00,2014-10-12 00:00:00
26877,Michael Jackson,6703.0,Hold My Hand,26877,39,9,1,0,1,2010-12-05 00:00:00,2011-01-02 00:00:00
34024,Scotty McCreery,8174.0,The Trouble With Girls,34024,55,18,1,0,0,2011-09-25 00:00:00,2012-01-08 00:00:00
7960,Chris Jamison,8430.0,Lost Without You,7960,63,1,1,0,0,2015-01-04 00:00:00,2015-01-04 00:00:00
18622,Hunter Hayes,8220.0,Somebody's Heartbreak,18622,54,19,4,0,0,2012-12-09 00:00:00,2013-02-24 00:00:00
38911,Waka Flocka Flame,8083.0,No Hands,38911,13,31,1,0,22,2010-09-26 00:00:00,2011-01-23 00:00:00
10726,DJ Khaled,7819.0,Take It To The Head,10726,58,20,1,0,0,2012-04-22 00:00:00,2012-07-29 00:00:00
9307,Danielle Bradbery,8292.0,"Heads Carolina, Tails California",9307,91,1,1,0,0,2013-06-09 00:00:00,2013-06-09 00:00:00
